backbone,decoder,encoder,adapter,dataset_name,device,task_name,metric,result,backbone memory(MB),decoder memory(MB),train time(ms),train mem peak(MB),train energy(mJ),inference time(ms),inference mem peak(MB),inference energy(mJ)
chronosbase,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.43348749579196255,420.18304,302.580736,69814.96875,1949.74208,19201.284,26.364253560192463,52.734664800157816,3.842972183862695
chronossmall,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.46201008147194617,92.30848,201.720832,43078.09375,1117.961216,9006.712,10.117947304500445,38.32804799053065,1.2589157624778062
chronosmini,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.46094966574994006,40.918016,151.29088000000002,35002.671875,814.94528,6580.638,6.513679662807191,38.22934824856972,0.8384462418623002
chronostiny,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.48892496578539113,16.789504,100.860928,34170.86328125,538.14272,4694.663,5.387852161540673,25.381272064707048,0.4606376011047544
chronoslarge,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.43230191958564124,1417.926656,403.4406399999998,158385.609375,3452.178432,46641.534,65.92184615008199,70.79240219372673,10.924251528901165
momentlarge,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.4315691817496446,1461.95456,50.332672,106272.4609375,1706.025984,24722.072,22.19507395536807,12.987851880844346,2.316508187019136
momentbase,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.47097002734918975,455.474688,37.74975999999998,62931.4296875,662.42816,10329.691,12.092868824121773,11.80821680962714,0.9105955809824422
momentsmall,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.436899135914998,151.835648,25.166848000000016,47507.90234375,295.243776,4812.763,8.927860102161521,10.333669738409924,0.5766835667784572
papageis,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.7849309545391528,23.242752,0.3942399999999999,100284.09375,77.43232,8238.284,10.963166654921302,16.301211650424143,0.5517676070230815
papageip,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.8075565411033482,20.068352,0.3942399999999999,95439.3046875,74.25792,7834.403,9.882954961333102,16.30120993332018,0.5494320378772934
papageissvri,mlp,,,ecl,Tesla V100-PCIE-16GB,elecfore,mae,0.7918267357190656,20.068352,0.3942399999999999,95079.3515625,74.25792,7892.588,9.86183388225189,16.30120993332018,0.5422462024067863
momentlarge,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,9.801299118414157,1461.95456,0.5258240000000569,121734.78125,2613.989888,43894.734,52.85507732484399,41.998723121951116,8.365170731707318
momentbase,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,9.896955164467416,455.474688,0.3947519999999827,36996.0234375,1311.500288,14042.174,10.72555781573784,35.41903609756099,2.570121951219512
momentsmall,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,9.961452949337843,151.835648,0.2636800000000221,10243.2802734375,625.839616,3517.97,8.091738724127048,22.004661073170695,1.4902926829268293
chronostiny,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,10.1464049176472,16.789504,0.13260799999999762,6012.97802734375,1399.789056,1384.4,12.872373610008054,51.17076604878049,0.9780487804878049
chronosmini,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,10.08617196431974,40.918016,0.1981439999999992,11863.0673828125,2751.832064,2823.319,10.095733671653562,94.3687055609756,0.5802439024390244
chronossmall,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,10.081569206423875,92.30848,0.2636799999999937,18751.787109375,2841.2416,4639.92,8.106026847188065,94.30469307317071,1.5828780487804879
chronosbase,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,10.099695717416159,420.18304,0.3947519999999827,46370.2734375,4530.082304,14041.017,12.679839134216309,137.32905209756103,3.2837804878048784
chronoslarge,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,10.03050138892197,1417.926656,0.5258239999998295,115069.765625,6894.023168,39407.608,23.758557854629146,181.1306271219512,5.528682926829268
papageis,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,10.762301096102087,23.242752,0.2636800000000008,3916.729248046875,641.048576,551.577,47.97604888822974,45.56941112195122,3.923317073170732
papageip,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,9.799800965844131,20.068352,0.2636800000000008,3485.1123046875,637.874176,503.384,10.149249565310594,45.56889912195122,1.2619024390243903
papageissvri,mlp,,,PPG-data,NVIDIA L40S,diasbp,mae,11.082752786031584,20.068352,0.2636800000000008,3500.937255859375,637.874176,508.916,9.786483497154421,45.56889912195122,1.261121951219512
momentlarge,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.598873975800306,1461.95456,0.5258240000000569,121508.7578125,2584.105472,43963.565,20.190563294945694,41.998723121951116,4.5689268292682925
momentbase,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.61477642524533,455.474688,0.3947519999999827,36993.375,1308.35456,14046.098,9.217638957791213,35.41903609756099,2.56409756097561
momentsmall,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.909827627786775,151.835648,0.2636800000000221,10205.5322265625,625.839616,3537.737,7.500960582640113,22.004661073170695,1.5210243902439025
chronostiny,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.288020994605088,16.789504,0.13260799999999762,5251.13037109375,1399.789056,1372.02,7.131231337058835,51.17076604878049,0.38895121951219513
chronosmini,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.820728581126144,40.918016,0.1981439999999992,11846.705078125,2751.832064,2828.92,7.656420533250018,94.3687055609756,0.3866341463414634
chronossmall,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.5115994709294,92.30848,0.2636799999999937,18754.607421875,2841.2416,4639.844,8.373750023725556,94.30469307317071,1.5567317073170732
chronosbase,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,17.514828937809643,420.18304,0.3947519999999827,46336.5390625,4530.082304,14023.37,12.261056597639875,137.32905209756103,3.0644146341463414
chronoslarge,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,16.92092002310404,1417.926656,0.5258239999998295,114570.21875,6894.023168,39255.167,24.0518344320902,181.1306271219512,7.154682926829269
papageis,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,21.462822890863187,23.242752,0.2636800000000008,3618.532470703125,641.048576,537.185,9.573657105608683,45.56941112195122,1.051731707317073
papageip,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,19.187680128144056,20.068352,0.2636800000000008,3509.5234375,637.874176,514.329,8.782492940018816,45.56889912195122,1.251
papageissvri,mlp,,,PPG-data,NVIDIA L40S,sysbp,mae,19.36344109511957,20.068352,0.2636800000000008,3498.4150390625,637.874176,510.231,8.486427935158334,45.56889912195122,1.271780487804878
momentlarge,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.784880847465701,1461.95456,0.5258240000000569,121535.078125,2584.105472,43932.859,20.21678603567728,41.998723121951116,6.224317073170732
momentbase,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.713380208829554,455.474688,0.3947519999999827,36985.92578125,1308.35456,14016.119,9.181226916429473,35.41903609756099,2.5543658536585365
momentsmall,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,8.52860818258146,151.835648,0.2636800000000221,10207.4169921875,625.839616,3554.259,7.52374564147577,22.004661073170695,1.5414146341463415
chronostiny,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.911895938035919,16.789504,0.13260799999999762,5256.98681640625,1399.789056,1360.52,6.910719958747306,51.17076604878049,0.3923414634146341
chronosmini,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.949394039991425,40.918016,0.1981439999999992,11815.8984375,2751.832064,2817.282,7.539323359000973,94.3687055609756,0.6521463414634147
chronossmall,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.912111794076314,92.30848,0.2636799999999937,18787.30078125,2841.2416,4657.796,8.395102541621139,94.30469307317071,1.5815853658536585
chronosbase,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.950125159286872,420.18304,0.3947519999999827,46323.2109375,4530.082304,14013.893,12.260739291586527,137.32905209756103,2.9459024390243904
chronoslarge,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,7.8879852294921875,1417.926656,0.5258239999998295,114613.578125,6894.023168,39435.847,23.753210532956007,181.1306271219512,6.415804878048781
papageis,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,11.452123595447075,23.242752,0.2636800000000008,3607.511962890625,641.048576,531.233,9.309204124822848,45.56941112195122,1.4818048780487805
papageip,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,8.552092575445407,20.068352,0.2636800000000008,3518.488525390625,637.874176,515.321,8.428075615952654,45.56889912195122,1.2770975609756097
papageissvri,mlp,,,PPG-data,NVIDIA L40S,heartrate,mae,10.225358916491997,20.068352,0.2636800000000008,3501.0078125,637.874176,519.284,8.568226442104432,45.56889912195122,1.259780487804878
momentlarge,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.9315555555555556,1461.95456,0.5278720000001158,70195.5078125,1600.961536,23042.562,9.70342431004842,12.726271886222094,2.726896222222222
momentsmall,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.9257777777777778,151.835648,0.26572799999999575,8231.6826171875,228.714496,1935.899,4.158551714367337,10.203135886222213,0.9882942222222222
momentbase,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.9282222222222222,455.474688,0.3967999999999847,22965.556640625,579.252736,6552.974,5.565738628387451,11.61215988622223,1.2790857777777778
chronostiny,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.8242222222222222,16.789504,0.13465599999999966,10485.720703125,489.074176,2098.356,2.75064102602005,24.855039886222222,0.009828222222222223
chronosmini,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.8593333333333333,40.918016,0.20019200000000126,16343.427734375,957.543936,3748.356,2.8361330126656425,37.44051188622223,0.01428111111111111
chronossmall,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.8577777777777778,92.30848,0.26572799999999575,30665.904296875,1021.738496,6716.178,3.644564194467333,36.95001588622222,0.9929453333333333
chronosbase,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.8782222222222222,420.18304,0.3967999999999847,68106.65625,1801.910784,19580.748,5.771456033918593,51.158015886222245,1.514214
chronoslarge,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.9031111111111111,1417.926656,0.5278719999998884,181788.40625,3256.410624,55428.477,10.072703829659355,67.45086407111125,3.3902944444444443
papageis,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.8802222222222222,23.242752,0.2657279999999993,10558.6494140625,142.904832,1140.961,4.908020790100098,14.110228821333337,1.0213873333333334
papageip,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.754,20.068352,0.2657279999999993,9926.3203125,139.730432,1063.538,4.456254757563273,14.110227114666664,0.947110888888889
papageissvri,mlp,,,ecg5000,NVIDIA L40S,ecgclass,accuracy,0.8908888888888888,20.068352,0.2657279999999993,9986.001953125,139.730432,1066.414,4.484123926056756,14.110227114666664,0.9421922222222222
momentlarge,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.9274148520379676,1461.95456,0.5294080000001031,337707.875,1741.690368,81261.82,9.656078446716785,16.683007857063103,3.466035734226689
momentsmall,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.8833054159687326,151.835648,0.2672640000000115,33554.640625,274.288128,7008.271,4.160234184121367,11.775999857063084,1.0230767727526522
momentbase,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.8858179787828029,455.474688,0.39833599999997205,106982.1484375,667.91936,24062.664,5.5250979693224815,14.526975857063121,1.545318816303741
chronostiny,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.7361809045226131,16.789504,0.13619199999999765,55011.08203125,489.083392,8237.932,2.7705306615462058,24.855039857063094,0.009747627024008934
chronosmini,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.7772194304857621,40.918016,0.2017279999999957,98981.1796875,957.553152,17298.796,2.8552377002988694,37.4405118570631,0.009959240647682858
chronossmall,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.7788944723618091,92.30848,0.2672639999999973,206396.03125,1021.747712,34843.198,3.6304961956126407,36.95001585706309,0.8497180346175321
chronosbase,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.7878280290340591,420.18304,0.39833599999997205,666757.3125,1803.623936,134088.217,5.8257528118152715,51.15801585706316,1.5338436627582357
chronoslarge,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.8238414293690676,1417.926656,0.5294079999998758,2062525.375,3256.41984,423757.919,10.076063374445333,67.45085998883292,3.409892797319933
papageis,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.9034059184812954,23.242752,0.26726400000000083,39908.37890625,205.413888,2859.017,4.993417942610485,16.07055322836404,0.9527705192629816
papageip,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.6929089893914014,20.068352,0.26726400000000083,35522.67578125,202.239488,2622.779,4.476953516054393,16.070550798436628,0.9530362925739809
papageissvri,mlp,,,UWaveGestureLibraryAll,NVIDIA L40S,gestureclass,accuracy,0.9184812953657174,20.068352,0.26726400000000083,35319.984375,202.239488,2605.908,4.490374118106316,16.070550798436628,0.9478246789503071
chronosbase,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.7172177176803709,420.18304,302.580736,22332.98046875,1948.440576,7019.446,6.135442185818639,52.73438936110074,1.6535265898103384
chronossmall,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.8261766531807306,92.30848,201.720832,10426.38671875,1117.970432,2740.901,3.8001761982635123,38.32780723837857,1.0854116772034212
chronosmini,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.575107422121372,40.918016,151.29088000000002,7396.27197265625,814.430208,1819.544,2.980538442880525,38.22921039494233,0.02434362216437337
chronostiny,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.5781761483376016,16.789504,100.860928,5196.55810546875,538.151936,1095.892,2.8169288186612027,25.38118007288955,0.020376719970249164
chronoslarge,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.5492804511939571,1417.926656,403.4406399999998,56516.73046875,3452.187648,18439.391,10.485841069446705,70.79168190405358,3.516565637783563
momentlarge,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.2280822220234465,1461.95456,50.332672,29105.12890625,1704.462336,8522.223,9.693622035845454,12.98780575083697,2.7720301227222017
momentbase,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.23292693870317038,455.474688,37.74975999999998,11648.0849609375,663.6416,2941.82,5.581231925513231,11.8081821227222,1.3146604685756786
momentsmall,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.21938321484885623,151.835648,25.166848000000016,6052.05078125,295.77728,1026.5,4.182836128283097,10.333646494607649,0.9853265154332466
papageis,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.9404288579619039,23.242752,0.3942399999999999,11897.1357421875,86.724096,1190.365,4.887372624967212,16.431466341390852,0.9593964298995908
papageip,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,1.409713061908393,20.068352,0.3942399999999999,11285.0263671875,83.549696,1134.85,4.4249026957122135,16.43146310449982,0.9350200818148011
papageissvri,mlp,,,ETTh1,NVIDIA L40S,etth1fore,mae,0.5054848186090374,20.068352,0.3942399999999999,11328.3193359375,83.549696,1144.229,4.399136298028187,16.43146310449982,0.9473094087021198
chronosbase,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.2991629013733947,420.18304,302.580736,110914.90625,1950.144512,33213.971,5.993023238681577,52.734823557789014,1.6108594897564747
chronossmall,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.35779478614857757,92.30848,201.720832,53929.39453125,1117.970432,13168.313,3.7039838346174245,38.32821832238113,1.0746107460378818
chronosmini,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.30547940238705884,40.918016,151.29088000000002,40462.05859375,814.954496,9015.544,2.9522952562738762,38.22942770467722,0.028610166215693855
chronostiny,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.3161391128747481,16.789504,100.860928,38594.6328125,538.151936,6389.233,2.7627582005612124,25.381325086973334,0.011760726710475454
chronoslarge,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.3019253208326241,1417.926656,403.4406399999998,267748.09375,3452.187648,85588.926,10.555998635835799,70.79281735446466,3.546629300347893
momentlarge,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.027098102622582127,1461.95456,50.332672,144111.328125,1705.510912,40275.144,9.594882825741585,12.987878469269617,2.7741449555469657
momentbase,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.027118303839878472,455.474688,37.74975999999998,64861.2265625,662.855168,14576.007,5.522951363134808,11.808236802473914,1.301289524545806
momentsmall,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.027228495535146603,151.835648,25.166848000000016,49214.859375,295.77728,5968.736,4.148183299115509,10.33368313567837,0.990197719366061
papageis,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.07721667963040359,23.242752,0.3942399999999999,103814.4765625,86.724096,8793.674,4.799883078367589,16.432713969849246,0.9751144182450715
papageip,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.07272939798807249,20.068352,0.3942399999999999,99646.8203125,83.549696,8434.891,4.465010018757885,16.43271312872053,0.9458987243911866
papageissvri,mlp,,,weather,NVIDIA L40S,weatherfore,mae,0.06316923553244383,20.068352,0.3942399999999999,100122.71875,83.549696,8426.709,4.440961920390223,16.43271312872053,0.9432227483571705
chronosbase,mlp,,,exchange,NVIDIA L40S,ratefore,mae,1.680379762308183,420.18304,302.580736,14189.2001953125,1949.751296,4054.614,6.117650585836235,52.73378635294114,1.6214291101055809
chronossmall,mlp,,,exchange,NVIDIA L40S,ratefore,mae,1.3684681278771695,92.30848,201.720832,7220.82080078125,1117.970432,1628.921,3.8454447781518213,38.32752651583712,1.0838484162895927
chronosmini,mlp,,,exchange,NVIDIA L40S,ratefore,mae,1.4259770577351596,40.918016,151.29088000000002,5346.71826171875,814.954496,1134.673,3.0537768449538794,38.228908597285056,0.07297285067873302
chronostiny,mlp,,,exchange,NVIDIA L40S,ratefore,mae,1.595915677033789,16.789504,100.860928,5024.76123046875,538.151936,806.618,2.860225589027232,25.380978678733015,0.03379939668174962
chronoslarge,mlp,,,exchange,NVIDIA L40S,ratefore,mae,1.6307020995686219,1417.926656,403.4406399999998,34416.1328125,3452.187648,10614.88,10.508402923653028,70.79010500150844,3.500231523378582
momentlarge,mlp,,,exchange,NVIDIA L40S,ratefore,mae,0.4002387453418663,1461.95456,50.332672,18617.3125,1705.510912,4913.702,9.622502637664656,12.987704760181032,2.7516123680241327
momentbase,mlp,,,exchange,NVIDIA L40S,ratefore,mae,0.39812404666679635,455.474688,37.74975999999998,8472.662109375,662.855168,1804.456,5.60894937716638,11.808106184012047,1.3271953242835595
momentsmall,mlp,,,exchange,NVIDIA L40S,ratefore,mae,0.4087691299126915,151.835648,25.166848000000016,6441.25830078125,295.77728,736.569,4.262691666457807,10.333595607843137,1.002576923076923
papageis,mlp,,,exchange,NVIDIA L40S,ratefore,mae,0.6855429840205188,23.242752,0.3942399999999999,13251.5517578125,86.724096,1110.496,4.924496153361118,16.429733647058825,0.9440075414781297
papageip,mlp,,,exchange,NVIDIA L40S,ratefore,mae,1.906778269848665,20.068352,0.3942399999999999,12586.1953125,83.549696,1051.313,4.492835045580051,16.429727082956262,0.9564607843137255
papageissvri,mlp,,,exchange,NVIDIA L40S,ratefore,mae,0.6621558116730764,20.068352,0.3942399999999999,12765.7568359375,83.549696,1061.78,4.4653814000781304,16.429727082956262,0.9423491704374057
chronosbase,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.4334761632976263,420.18304,302.580736,69814.96875,1949.74208,19201.284,5.960701503986954,52.734664800157816,1.6368125863089367
chronossmall,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.4620121577928178,92.30848,201.720832,43078.09375,1117.961216,9006.712,3.749988463579209,38.32804799053065,1.084405208127836
chronosmini,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.4609463580165604,40.918016,151.29088000000002,35002.671875,814.94528,6580.638,2.962588432625827,38.22934824856972,0.03488183073584533
chronostiny,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.48892597382333736,16.789504,100.860928,34170.86328125,538.14272,4694.663,2.7779083861051683,25.381272064707048,0.007010061156046557
chronoslarge,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.4322995506249175,1417.926656,403.4406399999998,158385.609375,3452.178432,46641.534,10.535335463822816,70.79240219372673,3.53145058196883
momentlarge,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.43156918204346,1461.95456,50.332672,106272.4609375,1706.025984,24722.072,9.655435763630177,12.987851880844346,2.7712951272440325
momentbase,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.47097002709709984,455.474688,37.74975999999998,62931.4296875,662.42816,10329.691,5.539172183270284,11.80821680962714,1.3124490037482737
momentsmall,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.43689913601658487,151.835648,25.166848000000016,47507.90234375,295.243776,4812.763,4.177097236740916,10.333669738409924,0.9889524561057408
papageis,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.7849320051891948,23.242752,0.3942399999999999,100284.09375,77.43232,8238.284,4.826309296759799,16.43225779285855,0.957525744722825
papageip,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.8075564925935121,20.068352,0.3942399999999999,95439.3046875,74.25792,7834.403,4.402643219350852,16.432256075754587,0.9402923653580587
papageissvri,mlp,,,ecl,NVIDIA L40S,elecfore,mae,0.7918257677743809,20.068352,0.3942399999999999,95079.3515625,74.25792,7892.588,4.488850968432958,16.432256075754587,0.9424355888735451
chronosbase,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.41040667637273676,420.18304,302.580736,90611.1640625,1949.737472,18925.512,6.077464378128075,52.734500428097704,1.5608682544467893
chronossmall,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.47140701788685746,92.30848,201.720832,57298.3828125,1117.956608,10105.885,3.7538778127803116,38.32790431835997,1.0781178776002411
chronosmini,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.4448183446410021,40.918016,151.29088000000002,39595.609375,814.940672,6990.577,2.986117934116873,38.229265982514306,0.05068164003617727
chronostiny,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.4507111663581684,16.789504,100.860928,41387.25,538.138112,5351.477,2.790623374397869,25.381217167319875,0.016488091649080494
chronoslarge,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.41367627522086886,1417.926656,403.4406399999998,146966.671875,3452.173824,37449.365,10.575064247115247,70.79197235091965,3.522184805547181
momentlarge,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.3760614484999478,1461.95456,50.332672,139989.984375,1704.448512,23357.12,9.61513535675242,12.987824352125472,2.762166113958396
momentbase,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.39905961026391407,455.474688,37.74975999999998,82128.5,661.137408,9343.641,5.601158589313359,11.808196109737708,1.3453470003014771
momentsmall,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,0.39547421111671666,151.835648,25.166848000000016,63204.6171875,294.977024,5924.661,4.162505972698074,10.333655867350018,0.9891202894181489
papageis,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,1.2046443600189842,23.242752,0.3942399999999999,130977.40625,72.787456,10808.453,4.849787011863886,16.431785483268015,0.9601661139583961
papageip,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,1.2074323257534043,20.068352,0.3942399999999999,124982.1953125,69.613056,10311.466,4.401475983425045,16.431782859210124,0.9321498341875188
papageissvri,mlp,,,traffic,NVIDIA L40S,trafficfore,mae,1.0801032703221205,20.068352,0.3942399999999999,125468.765625,69.613056,10358.45,4.380545408998155,16.431782859210124,0.9448682544467892
momentlarge,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.130713113924353,1461.95456,0.5258240000000569,121734.78125,2613.989888,43894.734,32.82091610606124,41.998723121951116,8.072853658536586
momentbase,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.261294667313738,455.474688,0.3947519999999827,36996.0234375,1311.500288,14042.174,14.483963175517756,35.41903609756099,3.4766829268292683
momentsmall,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,9.825925315298685,151.835648,0.2636800000000221,10243.2802734375,625.839616,3517.97,9.582753495472234,22.004661073170695,1.0673170731707315
chronostiny,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.184217499523628,16.789504,0.13260799999999762,6012.97802734375,1399.789056,1384.4,7.941125427804342,51.17076604878049,1.1482439024390243
chronosmini,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.111460057700553,40.918016,0.1981439999999992,11863.0673828125,2751.832064,2823.319,8.57053578772196,94.3687055609756,1.2620487804878049
chronossmall,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.153915219190644,92.30848,0.2636799999999937,18751.787109375,2841.2416,4639.92,9.69085353758277,94.30469307317071,0.9191951219512196
chronosbase,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.027816028129763,420.18304,0.3947519999999827,46370.2734375,4530.082304,14041.017,15.430860310066038,137.32905209756103,1.4684146341463415
chronoslarge,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.09059459407155,1417.926656,0.5258239999998295,115069.765625,6894.023168,39407.608,28.58186065859911,181.1306271219512,4.440243902439025
papageis,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,9.840337241568216,23.242752,0.2636800000000008,3916.729248046875,641.048576,551.577,10.351591075338968,45.05741112195122,0.9089268292682926
papageip,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,9.506307369325219,20.068352,0.2636800000000008,3485.1123046875,637.874176,503.384,9.305021855889297,45.05689912195122,0.9049512195121951
papageissvri,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,diasbp,mae,10.894977383497285,20.068352,0.2636800000000008,3500.937255859375,637.874176,508.916,9.208838137184701,45.05689912195122,0.7178536585365853
momentlarge,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,17.58566693561833,1461.95456,0.5258240000000569,121508.7578125,2584.105472,43963.565,32.853263110649294,41.998723121951116,8.750121951219514
momentbase,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,17.357960026438644,455.474688,0.3947519999999827,36993.375,1308.35456,14046.098,14.419476881259826,35.41903609756099,3.558
momentsmall,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,16.800065761659205,151.835648,0.2636800000000221,10205.5322265625,625.839616,3537.737,9.57059439217172,22.004661073170695,0.9049512195121951
chronostiny,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,18.471631678139293,16.789504,0.13260799999999762,5251.13037109375,1399.789056,1372.02,7.962669215551236,51.17076604878049,0.555560975609756
